Date,Fund,Close
2005-11-02,AIR.NZ,1.1400
2005-11-03,AIR.NZ,1.1500
2005-11-06,AIR.NZ,1.1400
2005-11-07,AIR.NZ,1.1500
2005-11-08,AIR.NZ,1.1600
2005-11-09,AIR.NZ,1.1500
2005-11-10,AIR.NZ,1.1600
2005-11-13,AIR.NZ,1.1900
2005-11-14,AIR.NZ,1.2000
2005-11-15,AIR.NZ,1.2000
2005-11-16,AIR.NZ,1.2000
2005-11-17,AIR.NZ,1.2200
2005-11-20,AIR.NZ,1.2000
2005-11-21,AIR.NZ,1.2000
2005-11-22,AIR.NZ,1.2000
2005-11-23,AIR.NZ,1.2000
2005-11-24,AIR.NZ,1.1900
2005-11-27,AIR.NZ,1.1700
2005-11-28,AIR.NZ,1.1700
2005-11-29,AIR.NZ,1.2000
2005-11-30,AIR.NZ,1.2000
2005-12-01,AIR.NZ,1.1900
2005-12-04,AIR.NZ,1.1800
2005-12-05,AIR.NZ,1.1500
2005-12-06,AIR.NZ,1.1500
2005-12-07,AIR.NZ,1.1700
2005-12-08,AIR.NZ,1.1800
2005-12-11,AIR.NZ,1.1900
2005-12-12,AIR.NZ,1.2000
2005-12-13,AIR.NZ,1.2300
2005-12-14,AIR.NZ,1.2300
2005-12-15,AIR.NZ,1.2200
2005-12-18,AIR.NZ,1.2300
2005-12-19,AIR.NZ,1.2600
2005-12-20,AIR.NZ,1.2600
2005-12-21,AIR.NZ,1.2600
2005-12-22,AIR.NZ,1.2600
2005-12-27,AIR.NZ,1.2800
2005-12-28,AIR.NZ,1.2700
2005-12-29,AIR.NZ,1.2800
2006-01-03,AIR.NZ,1.3000
2006-01-04,AIR.NZ,1.3300
2006-01-05,AIR.NZ,1.3300
2006-01-08,AIR.NZ,1.3400
2006-01-09,AIR.NZ,1.3500
2006-01-10,AIR.NZ,1.3400
2006-01-11,AIR.NZ,1.3400
2006-01-12,AIR.NZ,1.3500
2006-01-15,AIR.NZ,1.3500
2006-01-16,AIR.NZ,1.3500
2006-01-17,AIR.NZ,1.3600
2006-01-18,AIR.NZ,1.3300
2006-01-19,AIR.NZ,1.3300
2006-01-22,AIR.NZ,1.2800
2006-01-23,AIR.NZ,1.2900
2006-01-24,AIR.NZ,1.2700
2006-01-25,AIR.NZ,1.2900
2006-01-26,AIR.NZ,1.2700
2006-01-29,AIR.NZ,1.2700
2006-01-30,AIR.NZ,1.3000
2006-01-31,AIR.NZ,1.2700
2006-02-01,AIR.NZ,1.3000
2006-02-02,AIR.NZ,1.2700
2006-02-05,AIR.NZ,1.2700
2006-02-06,AIR.NZ,1.2700
2006-02-07,AIR.NZ,1.2500
2006-02-08,AIR.NZ,1.2700
2006-02-09,AIR.NZ,1.2500
2006-02-12,AIR.NZ,1.2600
2006-02-13,AIR.NZ,1.2600
2006-02-14,AIR.NZ,1.2600
2006-02-15,AIR.NZ,1.2700
2006-02-16,AIR.NZ,1.3000
2006-02-19,AIR.NZ,1.2900
2006-02-20,AIR.NZ,1.2800
2006-02-21,AIR.NZ,1.3200
2006-02-22,AIR.NZ,1.3200
2006-02-23,AIR.NZ,1.3100
2006-02-26,AIR.NZ,1.2900
2006-02-27,AIR.NZ,1.2900
2006-02-28,AIR.NZ,1.2800
2006-03-01,AIR.NZ,1.3000
2006-03-02,AIR.NZ,1.3200
2006-03-05,AIR.NZ,1.3200
2006-03-06,AIR.NZ,1.3400
2006-03-07,AIR.NZ,1.3800
2006-03-08,AIR.NZ,1.3600
2006-03-09,AIR.NZ,1.3800
2006-03-12,AIR.NZ,1.3300
2006-03-13,AIR.NZ,1.3500
2006-03-14,AIR.NZ,1.3300
2006-03-15,AIR.NZ,1.3000
2006-03-16,AIR.NZ,1.3000
2006-03-19,AIR.NZ,1.3100
2006-03-20,AIR.NZ,1.3100
2006-03-21,AIR.NZ,1.3100
2006-03-22,AIR.NZ,1.3400
2006-03-23,AIR.NZ,1.3500
2006-03-26,AIR.NZ,1.3600
2006-03-27,AIR.NZ,1.3500
2006-03-28,AIR.NZ,1.3400
2006-03-29,AIR.NZ,1.3800
2006-03-30,AIR.NZ,1.3900
2006-04-02,AIR.NZ,1.3600
2006-04-03,AIR.NZ,1.3400
2006-04-04,AIR.NZ,1.3300
2006-04-05,AIR.NZ,1.3200
2006-04-06,AIR.NZ,1.3400
2006-04-09,AIR.NZ,1.3300
2006-04-10,AIR.NZ,1.3100
2006-04-11,AIR.NZ,1.3000
2006-04-12,AIR.NZ,1.3100
2006-04-13,AIR.NZ,1.3100
2006-04-16,AIR.NZ,1.3100
2006-04-17,AIR.NZ,1.2900
2006-04-18,AIR.NZ,1.2500
2006-04-19,AIR.NZ,1.2400
2006-04-20,AIR.NZ,1.2400
2006-04-23,AIR.NZ,1.2400
2006-04-24,AIR.NZ,1.2400
2006-04-25,AIR.NZ,1.2700
2006-04-26,AIR.NZ,1.2700
2006-04-27,AIR.NZ,1.2800
2006-04-30,AIR.NZ,1.2800
2006-05-01,AIR.NZ,1.2800
2006-05-02,AIR.NZ,1.2800
2006-05-03,AIR.NZ,1.3000
2006-05-04,AIR.NZ,1.3000
2006-05-07,AIR.NZ,1.3200
2006-05-08,AIR.NZ,1.3100
2006-05-09,AIR.NZ,1.3200
2006-05-10,AIR.NZ,1.2900
2006-05-11,AIR.NZ,1.3100
2006-05-14,AIR.NZ,1.3000
2006-05-15,AIR.NZ,1.2900
2006-05-16,AIR.NZ,1.2700
2006-05-17,AIR.NZ,1.2600
2006-05-18,AIR.NZ,1.2600
2006-05-21,AIR.NZ,1.2600
2006-05-22,AIR.NZ,1.2500
2006-05-23,AIR.NZ,1.2400
2006-05-24,AIR.NZ,1.2300
2006-05-25,AIR.NZ,1.2100
2006-05-28,AIR.NZ,1.2500
2006-05-29,AIR.NZ,1.2400
2006-05-30,AIR.NZ,1.2400
2006-05-31,AIR.NZ,1.2200
2006-06-01,AIR.NZ,1.2300
2006-06-05,AIR.NZ,1.2000
2006-06-06,AIR.NZ,1.2100
2006-06-07,AIR.NZ,1.2000
2006-06-08,AIR.NZ,1.2000
2006-06-11,AIR.NZ,1.2200
2006-06-12,AIR.NZ,1.2200
2006-06-13,AIR.NZ,1.2100
2006-06-14,AIR.NZ,1.2000
2006-06-15,AIR.NZ,1.1800
2006-06-18,AIR.NZ,1.1800
2006-06-19,AIR.NZ,1.1800
2006-06-20,AIR.NZ,1.1400
2006-06-21,AIR.NZ,1.1300
2006-06-22,AIR.NZ,1.1300
2006-06-25,AIR.NZ,1.1400
2006-06-26,AIR.NZ,1.1600
2006-06-27,AIR.NZ,1.1400
2006-06-28,AIR.NZ,1.1300
2006-06-29,AIR.NZ,1.1800
2006-07-02,AIR.NZ,1.1600
2006-07-03,AIR.NZ,1.1600
2006-07-04,AIR.NZ,1.1600
2006-07-05,AIR.NZ,1.1700
2006-07-06,AIR.NZ,1.1500
2006-07-09,AIR.NZ,1.1600
2006-07-10,AIR.NZ,1.1600
2006-07-11,AIR.NZ,1.1400
2006-07-12,AIR.NZ,1.1400
2006-07-13,AIR.NZ,1.1200
2006-07-16,AIR.NZ,1.1200
2006-07-17,AIR.NZ,1.1000
2006-07-18,AIR.NZ,1.0900
2006-07-19,AIR.NZ,1.1300
2006-07-20,AIR.NZ,1.1300
2006-07-23,AIR.NZ,1.1200
2006-07-24,AIR.NZ,1.1300
2006-07-25,AIR.NZ,1.1400
2006-07-26,AIR.NZ,1.1400
2006-07-27,AIR.NZ,1.1400
2006-07-30,AIR.NZ,1.1600
2006-07-31,AIR.NZ,1.1500
2006-08-01,AIR.NZ,1.1200
2006-08-02,AIR.NZ,1.1300
2006-08-03,AIR.NZ,1.1200
2006-08-06,AIR.NZ,1.1000
2006-08-07,AIR.NZ,1.0900
2006-08-08,AIR.NZ,1.0900
2006-08-09,AIR.NZ,1.1100
2006-08-10,AIR.NZ,1.0800
2006-08-13,AIR.NZ,1.0800
2006-08-14,AIR.NZ,1.1000
2006-08-15,AIR.NZ,1.0900
2006-08-16,AIR.NZ,1.1100
2006-08-17,AIR.NZ,1.1200
2006-08-20,AIR.NZ,1.0900
2006-08-21,AIR.NZ,1.1000
2006-08-22,AIR.NZ,1.1000
2006-08-23,AIR.NZ,1.1300
2006-08-24,AIR.NZ,1.1300
2006-08-27,AIR.NZ,1.1200
2006-08-28,AIR.NZ,1.1200
2006-08-29,AIR.NZ,1.1200
2006-08-30,AIR.NZ,1.1500
2006-08-31,AIR.NZ,1.1500
2006-09-03,AIR.NZ,1.1600
2006-09-04,AIR.NZ,1.1500
2006-09-05,AIR.NZ,1.1700
2006-09-06,AIR.NZ,1.1700
2006-09-07,AIR.NZ,1.1700
2006-09-10,AIR.NZ,1.1500
2006-09-11,AIR.NZ,1.1600
2006-09-12,AIR.NZ,1.1600
2006-09-13,AIR.NZ,1.1500
2006-09-14,AIR.NZ,1.1500
2006-09-17,AIR.NZ,1.1600
2006-09-18,AIR.NZ,1.1600
2006-09-19,AIR.NZ,1.1900
2006-09-20,AIR.NZ,1.2100
2006-09-21,AIR.NZ,1.2200
2006-09-24,AIR.NZ,1.2400
2006-09-25,AIR.NZ,1.2700
2006-09-26,AIR.NZ,1.3200
2006-09-27,AIR.NZ,1.3500
2006-09-28,AIR.NZ,1.3400
2006-10-01,AIR.NZ,1.3500
2006-10-02,AIR.NZ,1.3900
2006-10-03,AIR.NZ,1.3900
2006-10-04,AIR.NZ,1.3800
2006-10-05,AIR.NZ,1.3800
2006-10-08,AIR.NZ,1.3800
2006-10-09,AIR.NZ,1.3800
2006-10-10,AIR.NZ,1.3900
2006-10-11,AIR.NZ,1.4100
2006-10-12,AIR.NZ,1.4500
2006-10-15,AIR.NZ,1.4800
2006-10-16,AIR.NZ,1.4800
2006-10-17,AIR.NZ,1.4500
2006-10-18,AIR.NZ,1.4600
2006-10-19,AIR.NZ,1.4900
2006-10-23,AIR.NZ,1.5400
2006-10-24,AIR.NZ,1.5300
2006-10-25,AIR.NZ,1.4700
2006-10-26,AIR.NZ,1.4800
2006-10-29,AIR.NZ,1.4700
2006-10-30,AIR.NZ,1.4600
2006-10-31,AIR.NZ,1.4800
2006-11-01,AIR.NZ,1.4500
2006-11-02,AIR.NZ,1.3800
2006-11-05,AIR.NZ,1.4300
2006-11-06,AIR.NZ,1.5000
2006-11-07,AIR.NZ,1.4700
2006-11-08,AIR.NZ,1.5200
2006-11-09,AIR.NZ,1.4800
2006-11-12,AIR.NZ,1.4800
2006-11-13,AIR.NZ,1.4700
2006-11-14,AIR.NZ,1.4700
2006-11-15,AIR.NZ,1.5200
2006-11-16,AIR.NZ,1.5200
2006-11-19,AIR.NZ,1.5200
2006-11-20,AIR.NZ,1.4800
2006-11-21,AIR.NZ,1.5500
2006-11-22,AIR.NZ,1.5500
2006-11-23,AIR.NZ,1.5700
2006-11-26,AIR.NZ,1.5700
2006-11-27,AIR.NZ,1.5800
2006-11-28,AIR.NZ,1.6100
2006-11-29,AIR.NZ,1.6200
2006-11-30,AIR.NZ,1.6600
2006-12-03,AIR.NZ,1.6300
2006-12-04,AIR.NZ,1.6800
2006-12-05,AIR.NZ,1.7200
2006-12-06,AIR.NZ,1.7100
2006-12-07,AIR.NZ,1.7300
2006-12-10,AIR.NZ,1.7300
2006-12-11,AIR.NZ,1.7700
2006-12-12,AIR.NZ,1.7500
2006-12-13,AIR.NZ,1.7600
2006-12-14,AIR.NZ,1.7800
2006-12-17,AIR.NZ,1.8900
2006-12-18,AIR.NZ,1.8200
2006-12-19,AIR.NZ,1.8000
2006-12-20,AIR.NZ,1.8000
2006-12-21,AIR.NZ,1.8600
2006-12-26,AIR.NZ,1.8500
2006-12-27,AIR.NZ,1.8500
2006-12-28,AIR.NZ,1.8900
2007-01-02,AIR.NZ,1.8900
2007-01-03,AIR.NZ,1.9200
2007-01-04,AIR.NZ,1.9400
2007-01-07,AIR.NZ,2.0300
2007-01-08,AIR.NZ,2.0200
2007-01-09,AIR.NZ,2.0200
2007-01-10,AIR.NZ,2.0500
2007-01-11,AIR.NZ,2.0500
2007-01-14,AIR.NZ,2.0200
2007-01-15,AIR.NZ,2.0200
2007-01-16,AIR.NZ,2.0100
2007-01-17,AIR.NZ,2.0000
2007-01-18,AIR.NZ,1.9900
2007-01-21,AIR.NZ,1.9900
2007-01-22,AIR.NZ,1.9900
2007-01-23,AIR.NZ,2.0000
2007-01-24,AIR.NZ,2.0000
2007-01-25,AIR.NZ,2.0000
2007-01-28,AIR.NZ,1.9900
2007-01-29,AIR.NZ,2.0000
2007-01-30,AIR.NZ,1.9900
2007-01-31,AIR.NZ,2.0000
2007-02-01,AIR.NZ,2.0500
2007-02-04,AIR.NZ,2.0700
2007-02-06,AIR.NZ,2.1200
2007-02-07,AIR.NZ,2.1600
2007-02-08,AIR.NZ,2.1900
2007-02-11,AIR.NZ,2.1600
2007-02-12,AIR.NZ,2.1700
2007-02-13,AIR.NZ,2.0500
2007-02-14,AIR.NZ,2.0400
2007-02-15,AIR.NZ,2.0400
2007-02-18,AIR.NZ,2.0200
2007-02-19,AIR.NZ,2.0200
2007-02-20,AIR.NZ,2.0400
2007-02-21,AIR.NZ,2.1200
2007-02-22,AIR.NZ,2.1400
2007-02-25,AIR.NZ,2.1400
2007-02-26,AIR.NZ,2.2300
2007-02-27,AIR.NZ,2.3400
2007-02-28,AIR.NZ,2.2500
2007-03-01,AIR.NZ,2.2900
2007-03-04,AIR.NZ,2.2600
2007-03-05,AIR.NZ,2.2900
2007-03-06,AIR.NZ,2.3200
2007-03-07,AIR.NZ,2.2500
2007-03-08,AIR.NZ,2.2400
2007-03-11,AIR.NZ,2.2000
2007-03-12,AIR.NZ,2.2000
2007-03-13,AIR.NZ,2.0400
2007-03-14,AIR.NZ,2.0400
2007-03-15,AIR.NZ,2.0300
2007-03-18,AIR.NZ,2.0300
2007-03-19,AIR.NZ,2.0300
2007-03-20,AIR.NZ,2.1900
2007-03-21,AIR.NZ,2.2000
2007-03-22,AIR.NZ,2.2100
2007-03-25,AIR.NZ,2.2500
2007-03-26,AIR.NZ,2.2900
2007-03-27,AIR.NZ,2.2900
2007-03-28,AIR.NZ,2.3200
2007-03-29,AIR.NZ,2.3400
2007-04-01,AIR.NZ,2.3800
2007-04-02,AIR.NZ,2.4500
2007-04-03,AIR.NZ,2.4500
2007-04-04,AIR.NZ,2.3700
2007-04-09,AIR.NZ,2.3400
2007-04-10,AIR.NZ,2.3800
2007-04-11,AIR.NZ,2.4000
2007-04-12,AIR.NZ,2.4100
2007-04-15,AIR.NZ,2.4000
2007-04-16,AIR.NZ,2.4400
2007-04-17,AIR.NZ,2.4500
2007-04-18,AIR.NZ,2.5000
2007-04-19,AIR.NZ,2.6500
2007-04-22,AIR.NZ,2.7200
2007-04-23,AIR.NZ,2.6700
2007-04-25,AIR.NZ,2.7900
2007-04-26,AIR.NZ,2.8500
2007-04-29,AIR.NZ,2.8300
2007-04-30,AIR.NZ,2.7800
2007-05-01,AIR.NZ,2.7500
2007-05-02,AIR.NZ,2.8100
2007-05-03,AIR.NZ,2.8400
2007-05-06,AIR.NZ,2.8500
2007-05-07,AIR.NZ,2.8800
2007-05-08,AIR.NZ,2.8400
2007-05-09,AIR.NZ,2.8200
2007-05-10,AIR.NZ,2.8100
2007-05-13,AIR.NZ,2.7500
2007-05-14,AIR.NZ,2.8500
2007-05-15,AIR.NZ,2.8300
2007-05-16,AIR.NZ,2.8100
2007-05-17,AIR.NZ,2.8000
2007-05-20,AIR.NZ,2.8000
2007-05-21,AIR.NZ,2.8200
2007-05-22,AIR.NZ,2.8100
2007-05-23,AIR.NZ,2.8100
2007-05-24,AIR.NZ,2.8200
2007-05-27,AIR.NZ,2.8200
2007-05-28,AIR.NZ,2.9000
2007-05-29,AIR.NZ,2.9200
2007-05-30,AIR.NZ,2.9700
2007-05-31,AIR.NZ,3.1000
2007-06-04,AIR.NZ,3.0900
2007-06-05,AIR.NZ,3.0500
2007-06-06,AIR.NZ,3.0100
2007-06-07,AIR.NZ,3.0100
2007-06-10,AIR.NZ,3.0800
2007-06-11,AIR.NZ,3.0000
2007-06-12,AIR.NZ,2.9300
2007-06-13,AIR.NZ,2.9300
2007-06-14,AIR.NZ,3.0700
2007-06-17,AIR.NZ,3.1000
2007-06-18,AIR.NZ,3.1200
2007-06-19,AIR.NZ,3.0500
2007-06-20,AIR.NZ,2.9500
2007-06-21,AIR.NZ,2.9300
2007-06-24,AIR.NZ,2.9300
2007-06-25,AIR.NZ,2.9000
2007-06-26,AIR.NZ,2.6500
2007-06-27,AIR.NZ,2.5800
2007-06-28,AIR.NZ,2.6400
2007-07-01,AIR.NZ,2.6000
2007-07-02,AIR.NZ,2.5700
2007-07-03,AIR.NZ,2.5700
2007-07-04,AIR.NZ,2.5300
2007-07-05,AIR.NZ,2.5400
2007-07-08,AIR.NZ,2.5600
2007-07-09,AIR.NZ,2.6400
2007-07-10,AIR.NZ,2.6000
2007-07-11,AIR.NZ,2.6400
2007-07-12,AIR.NZ,2.6200
2007-07-15,AIR.NZ,2.6000
2007-07-16,AIR.NZ,2.6700
2007-07-17,AIR.NZ,2.6900
2007-07-18,AIR.NZ,2.6800
2007-07-19,AIR.NZ,2.6900
2007-07-22,AIR.NZ,2.5400
2007-07-23,AIR.NZ,2.5900
2007-07-24,AIR.NZ,2.5500
2007-07-25,AIR.NZ,2.5500
2007-07-26,AIR.NZ,2.5200
2007-07-29,AIR.NZ,2.6100
2007-07-30,AIR.NZ,2.6700
2007-07-31,AIR.NZ,2.6700
2007-08-01,AIR.NZ,2.6600
2007-08-02,AIR.NZ,2.6600
2007-08-05,AIR.NZ,2.5600
2007-08-06,AIR.NZ,2.6000
2007-08-07,AIR.NZ,2.5900
2007-08-08,AIR.NZ,2.5300
2007-08-09,AIR.NZ,2.4400
2007-08-12,AIR.NZ,2.4000
2007-08-13,AIR.NZ,2.4600
2007-08-14,AIR.NZ,2.4000
2007-08-15,AIR.NZ,2.3300
2007-08-16,AIR.NZ,2.3000
2007-08-19,AIR.NZ,2.3500
2007-08-20,AIR.NZ,2.1400
2007-08-21,AIR.NZ,2.0000
2007-08-22,AIR.NZ,2.0700
2007-08-23,AIR.NZ,2.0500
2007-08-26,AIR.NZ,2.1000
2007-08-27,AIR.NZ,2.0800
2007-08-28,AIR.NZ,1.9900
2007-08-29,AIR.NZ,2.0100
2007-08-30,AIR.NZ,2.0600
2007-09-02,AIR.NZ,2.1100
2007-09-03,AIR.NZ,2.1000
2007-09-04,AIR.NZ,2.1500
2007-09-05,AIR.NZ,2.1700
2007-09-06,AIR.NZ,2.1500
2007-09-09,AIR.NZ,2.1600
2007-09-10,AIR.NZ,2.1800
2007-09-11,AIR.NZ,2.2200
2007-09-12,AIR.NZ,2.2500
2007-09-13,AIR.NZ,2.2900
2007-09-16,AIR.NZ,2.2400
2007-09-17,AIR.NZ,2.2400
2007-09-18,AIR.NZ,2.2000
2007-09-19,AIR.NZ,2.1900
2007-09-20,AIR.NZ,2.2200
2007-09-23,AIR.NZ,2.2200
2007-09-24,AIR.NZ,2.2700
2007-09-25,AIR.NZ,2.3300
2007-09-26,AIR.NZ,2.4200
2007-09-27,AIR.NZ,2.4700
2007-09-30,AIR.NZ,2.4500
2007-10-01,AIR.NZ,2.4000
2007-10-02,AIR.NZ,2.3600
2007-10-03,AIR.NZ,2.3800
2007-10-04,AIR.NZ,2.3600
2007-10-07,AIR.NZ,2.3300
2007-10-08,AIR.NZ,2.2600
2007-10-09,AIR.NZ,2.1600
2007-10-10,AIR.NZ,2.2700
2007-10-11,AIR.NZ,2.2800
2007-10-14,AIR.NZ,2.3000
2007-10-15,AIR.NZ,2.2600
2007-10-16,AIR.NZ,2.2400
2007-10-17,AIR.NZ,2.1100
2007-10-18,AIR.NZ,2.1200
2007-10-22,AIR.NZ,2.1500
2007-10-23,AIR.NZ,2.1300
2007-10-24,AIR.NZ,2.1400
2007-10-25,AIR.NZ,2.1200
2007-10-28,AIR.NZ,2.0800
2007-10-29,AIR.NZ,2.1000
2007-10-30,AIR.NZ,2.1200
2007-10-31,AIR.NZ,2.1200
2007-11-01,AIR.NZ,2.1500
2007-11-04,AIR.NZ,2.1400
2007-11-05,AIR.NZ,2.1100
2007-11-06,AIR.NZ,2.1100
2007-11-07,AIR.NZ,2.1000
2007-11-08,AIR.NZ,2.0500
2007-11-11,AIR.NZ,2.0000
2007-11-12,AIR.NZ,2.0000
2007-11-13,AIR.NZ,2.0200
2007-11-14,AIR.NZ,2.0100
2007-11-15,AIR.NZ,2.0200
2007-11-18,AIR.NZ,1.9900
2007-11-19,AIR.NZ,1.9900
2007-11-20,AIR.NZ,1.9600
2007-11-21,AIR.NZ,1.9600
2007-11-22,AIR.NZ,1.9600
2007-11-25,AIR.NZ,1.9000
2007-11-26,AIR.NZ,1.9200
2007-11-27,AIR.NZ,1.9200
2007-11-28,AIR.NZ,1.8900
2007-11-29,AIR.NZ,1.8000
2007-12-02,AIR.NZ,1.8300
2007-12-03,AIR.NZ,1.8200
2007-12-04,AIR.NZ,1.8000
2007-12-05,AIR.NZ,1.7900
2007-12-06,AIR.NZ,1.8200
2007-12-09,AIR.NZ,1.8500
2007-12-10,AIR.NZ,1.8300
2007-12-11,AIR.NZ,1.8500
2007-12-12,AIR.NZ,1.8700
2007-12-13,AIR.NZ,1.8400
2007-12-16,AIR.NZ,1.8200
2007-12-17,AIR.NZ,1.8200
2007-12-18,AIR.NZ,1.8500
2007-12-19,AIR.NZ,1.8200
2007-12-20,AIR.NZ,1.9000
2007-12-23,AIR.NZ,1.9800
2007-12-26,AIR.NZ,2.0000
2007-12-27,AIR.NZ,2.0200
2007-12-30,AIR.NZ,1.8800
2008-01-02,AIR.NZ,1.8800
2008-01-03,AIR.NZ,1.8800
2008-01-06,AIR.NZ,1.8800
2008-01-07,AIR.NZ,1.8600
2008-01-08,AIR.NZ,1.8200
2008-01-09,AIR.NZ,1.8000
2008-01-10,AIR.NZ,1.8100
2008-01-13,AIR.NZ,1.8400
2008-01-14,AIR.NZ,1.8000
2008-01-15,AIR.NZ,1.8000
2008-01-16,AIR.NZ,1.7800
2008-01-17,AIR.NZ,1.7500
2008-01-20,AIR.NZ,1.7300
2008-01-21,AIR.NZ,1.7000
2008-01-22,AIR.NZ,1.7300
2008-01-23,AIR.NZ,1.7600
2008-01-24,AIR.NZ,1.8300
2008-01-27,AIR.NZ,1.8000
2008-01-28,AIR.NZ,1.8200
2008-01-29,AIR.NZ,1.8400
2008-01-30,AIR.NZ,1.8100
2008-01-31,AIR.NZ,1.7800
2008-02-03,AIR.NZ,1.8200
2008-02-04,AIR.NZ,1.8100
2008-02-06,AIR.NZ,1.7700
2008-02-07,AIR.NZ,1.7300
2008-02-10,AIR.NZ,1.7300
2008-02-11,AIR.NZ,1.8100
2008-02-12,AIR.NZ,1.8200
2008-02-13,AIR.NZ,1.8200
2008-02-14,AIR.NZ,1.7700
2008-02-17,AIR.NZ,1.8300
2008-02-18,AIR.NZ,1.8600
2008-02-19,AIR.NZ,1.8100
2008-02-20,AIR.NZ,1.8000
2008-02-21,AIR.NZ,1.8200
2008-02-24,AIR.NZ,1.7800
2008-02-25,AIR.NZ,1.7600
2008-02-26,AIR.NZ,1.7600
2008-02-27,AIR.NZ,1.7600
2008-02-28,AIR.NZ,1.6700
2008-03-02,AIR.NZ,1.5800
2008-03-03,AIR.NZ,1.4900
2008-03-04,AIR.NZ,1.4700
2008-03-05,AIR.NZ,1.5000
2008-03-06,AIR.NZ,1.4800
2008-03-09,AIR.NZ,1.4800
2008-03-10,AIR.NZ,1.4000
2008-03-11,AIR.NZ,1.4500
2008-03-12,AIR.NZ,1.4300
2008-03-13,AIR.NZ,1.4000
2008-03-16,AIR.NZ,1.3000
2008-03-17,AIR.NZ,1.4100
2008-03-18,AIR.NZ,1.4200
2008-03-19,AIR.NZ,1.3500
2008-03-24,AIR.NZ,1.3000
2008-03-25,AIR.NZ,1.3500
2008-03-26,AIR.NZ,1.3000
2008-03-27,AIR.NZ,1.3100
2008-03-30,AIR.NZ,1.2900
2008-03-31,AIR.NZ,1.3100
2008-04-01,AIR.NZ,1.3600
2008-04-02,AIR.NZ,1.3900
2008-04-03,AIR.NZ,1.4100
2008-04-06,AIR.NZ,1.4000
2008-04-07,AIR.NZ,1.3800
2008-04-08,AIR.NZ,1.3700
2008-04-09,AIR.NZ,1.3400
2008-04-10,AIR.NZ,1.3500
2008-04-13,AIR.NZ,1.3100
2008-04-14,AIR.NZ,1.3200
2008-04-15,AIR.NZ,1.3400
2008-04-16,AIR.NZ,1.3600
2008-04-17,AIR.NZ,1.3300
2008-04-20,AIR.NZ,1.3000
2008-04-21,AIR.NZ,1.2900
2008-04-22,AIR.NZ,1.1900
2008-04-23,AIR.NZ,1.2000
2008-04-27,AIR.NZ,1.1800
2008-04-28,AIR.NZ,1.2100
2008-04-29,AIR.NZ,1.2500
2008-04-30,AIR.NZ,1.2600
2008-05-01,AIR.NZ,1.2800
2008-05-04,AIR.NZ,1.3100
2008-05-05,AIR.NZ,1.3100
2008-05-06,AIR.NZ,1.2500
2008-05-07,AIR.NZ,1.2000
2008-05-08,AIR.NZ,1.1700
2008-05-11,AIR.NZ,1.1400
2008-05-12,AIR.NZ,1.1700
2008-05-13,AIR.NZ,1.1600
2008-05-14,AIR.NZ,1.1800
2008-05-15,AIR.NZ,1.1800
2008-05-18,AIR.NZ,1.1700
2008-05-19,AIR.NZ,1.1600
2008-05-20,AIR.NZ,1.1400
2008-05-21,AIR.NZ,1.1300
2008-05-22,AIR.NZ,1.1300
2008-05-25,AIR.NZ,1.1400
2008-05-26,AIR.NZ,1.1400
2008-05-27,AIR.NZ,1.1100
2008-05-28,AIR.NZ,1.1200
2008-05-29,AIR.NZ,1.1600
2008-06-02,AIR.NZ,1.1300
2008-06-03,AIR.NZ,1.1400
2008-06-04,AIR.NZ,1.1600
2008-06-05,AIR.NZ,1.1700
2008-06-08,AIR.NZ,1.1200
2008-06-09,AIR.NZ,1.1200
2008-06-10,AIR.NZ,1.1200
2008-06-11,AIR.NZ,1.1100
2008-06-12,AIR.NZ,1.1000
2008-06-15,AIR.NZ,1.1200
2008-06-16,AIR.NZ,1.0900
2008-06-17,AIR.NZ,1.1000
2008-06-18,AIR.NZ,1.0900
2008-06-19,AIR.NZ,1.1400
2008-06-22,AIR.NZ,1.1000
2008-06-23,AIR.NZ,1.1300
2008-06-24,AIR.NZ,1.1200
2008-06-25,AIR.NZ,1.1200
2008-06-26,AIR.NZ,1.0900
2008-06-29,AIR.NZ,1.0900
2008-06-30,AIR.NZ,1.0800
2008-07-01,AIR.NZ,1.1100
2008-07-02,AIR.NZ,1.1200
2008-07-03,AIR.NZ,1.0900
2008-07-06,AIR.NZ,1.0900
2008-07-07,AIR.NZ,1.1000
2008-07-08,AIR.NZ,1.1000
2008-07-09,AIR.NZ,1.1100
2008-07-10,AIR.NZ,1.0900
2008-07-13,AIR.NZ,1.0800
2008-07-14,AIR.NZ,1.0900
2008-07-15,AIR.NZ,1.1000
2008-07-16,AIR.NZ,1.1100
2008-07-17,AIR.NZ,1.1400
2008-07-20,AIR.NZ,1.1500
2008-07-21,AIR.NZ,1.1500
2008-07-22,AIR.NZ,1.2300
2008-07-23,AIR.NZ,1.2800
2008-07-24,AIR.NZ,1.2400
2008-07-27,AIR.NZ,1.2500
2008-07-28,AIR.NZ,1.2300
2008-07-29,AIR.NZ,1.2700
2008-07-30,AIR.NZ,1.2600
2008-07-31,AIR.NZ,1.2500
2008-08-03,AIR.NZ,1.2400
2008-08-04,AIR.NZ,1.2500
2008-08-05,AIR.NZ,1.2700
2008-08-06,AIR.NZ,1.2600
2008-08-07,AIR.NZ,1.2400
2008-08-10,AIR.NZ,1.2600
2008-08-11,AIR.NZ,1.2600
